Punto de Ingreso	Número de Análisis	NUMERO_ANALISIS	Fecha de Análisis	Número de Boletín	Campo	Lote	Descripcion	Especie	Cosecha	Descripción	Contenido Proteico	Grado	Factor	Gastos de Análisis	Gluten	Punto de Ingreso	Número de Análisis	Rubro de Análisis	Porcentaje	Bonificación	Rebaja	Descripción
1	106077	0001 00106077	18/12/2015	1719	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	91,65	156		1	106077	4				Calcinados
1	106077	0001 00106077	18/12/2015	1719	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	91,65	156		1	106077	21				Gluten Humedo
1	106077	0001 00106077	18/12/2015	1719	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	91,65	156		1	106077	24				Granos Ardidos y Danados por Calor
1	106077	0001 00106077	18/12/2015	1719	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	91,65	156		1	106077	26				Granos con Carbón
1	106077	0001 00106077	18/12/2015	1719	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	91,65	156		1	106077	29	2,16			Granos Danados
1	106077	0001 00106077	18/12/2015	1719	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	91,65	156		1	106077	37				Granos Panza Blanca
1	106077	0001 00106077	18/12/2015	1719	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	91,65	156		1	106077	40				Granos Picados
1	106077	0001 00106077	18/12/2015	1719	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	91,65	156		1	106077	42	0,91			Granos Quebrados y/o Chuzos
1	106077	0001 00106077	18/12/2015	1719	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	91,65	156		1	106077	52	2,05		0,55	Materias Extranas
1	106077	0001 00106077	18/12/2015	1719	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	91,65	156		1	106077	58				Olores Comercialmente Objetables
1	106077	0001 00106077	18/12/2015	1719	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	91,65	156		1	106077	60				Otro Tipo
1	106077	0001 00106077	18/12/2015	1719	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	91,65	156		1	106077	61	73,49			Peso Hectolítrico
1	106077	0001 00106077	18/12/2015	1719	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	91,65	156		1	106077	65	8,3		7,8	Proteína
1	106077	0001 00106077	18/12/2015	1719	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	91,65	156		1	106077	66				Punta Negra por Carbón
1	106077	0001 00106077	18/12/2015	1719	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	91,65	156		1	106077	67				Punta Sombreada por Tierra
1	106077	0001 00106077	18/12/2015	1719	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	91,65	156		1	106077	70				Revolcado en Tierra
1	106077	0001 00106077	18/12/2015	1719	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	91,65	156		1	106077	74				Total Danados
1	106077	0001 00106077	18/12/2015	1719	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	91,65	156		1	106077	75				Trébol de Olor
1	106077	0001 00106077	18/12/2015	1719	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	91,65	156		1	106077	84	3			Aptitud Panadera
1	106078	0001 00106078	18/12/2015	1720	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	89,3	832		1	106078	3				Brotados
1	106078	0001 00106078	18/12/2015	1720	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	89,3	832		1	106078	4				Calcinados
1	106078	0001 00106078	18/12/2015	1720	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	89,3	832		1	106078	21				Gluten Humedo
1	106078	0001 00106078	18/12/2015	1720	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	89,3	832		1	106078	24				Granos Ardidos y Danados por Calor
1	106078	0001 00106078	18/12/2015	1720	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	89,3	832		1	106078	26				Granos con Carbón
1	106078	0001 00106078	18/12/2015	1720	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	89,3	832		1	106078	29	4,8		1,8	Granos Danados
1	106078	0001 00106078	18/12/2015	1720	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	89,3	832		1	106078	37				Granos Panza Blanca
1	106078	0001 00106078	18/12/2015	1720	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	89,3	832		1	106078	40				Granos Picados
1	106078	0001 00106078	18/12/2015	1720	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	89,3	832		1	106078	42	0,7			Granos Quebrados y/o Chuzos
1	106078	0001 00106078	18/12/2015	1720	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	89,3	832		1	106078	52	2,6		1,1	Materias Extranas
1	106078	0001 00106078	18/12/2015	1720	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	89,3	832		1	106078	58				Olores Comercialmente Objetables
1	106078	0001 00106078	18/12/2015	1720	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	89,3	832		1	106078	60				Otro Tipo
1	106078	0001 00106078	18/12/2015	1720	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	89,3	832		1	106078	61	73,2			Peso Hectolítrico
1	106078	0001 00106078	18/12/2015	1720	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	89,3	832		1	106078	65	8,3		7,8	Proteína
1	106078	0001 00106078	18/12/2015	1720	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	89,3	832		1	106078	66				Punta Negra por Carbón
1	106078	0001 00106078	18/12/2015	1720	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	89,3	832		1	106078	67				Punta Sombreada por Tierra
1	106078	0001 00106078	18/12/2015	1720	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	89,3	832		1	106078	70				Revolcado en Tierra
1	106078	0001 00106078	18/12/2015	1720	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	89,3	832		1	106078	74				Total Danados
1	106078	0001 00106078	18/12/2015	1720	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	89,3	832		1	106078	75				Trébol de Olor
1	106078	0001 00106078	18/12/2015	1720	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16		3	89,3	832		1	106078	84	3			Aptitud Panadera
1	106089	0001 00106089	18/12/2015	1718	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16	8,3	3	78,98			1	106089	3				Brotados
1	106089	0001 00106089	18/12/2015	1718	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16	8,3	3	78,98			1	106089	4				Calcinados
1	106089	0001 00106089	18/12/2015	1718	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16	8,3	3	78,98			1	106089	21				Gluten Humedo
1	106089	0001 00106089	18/12/2015	1718	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16	8,3	3	78,98			1	106089	24				Granos Ardidos y Danados por Calor
1	106089	0001 00106089	18/12/2015	1718	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16	8,3	3	78,98			1	106089	26				Granos con Carbón
1	106089	0001 00106089	18/12/2015	1718	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16	8,3	3	78,98			1	106089	29	5,92		2,92	Granos Danados
1	106089	0001 00106089	18/12/2015	1718	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16	8,3	3	78,98			1	106089	37				Granos Panza Blanca
1	106089	0001 00106089	18/12/2015	1718	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16	8,3	3	78,98			1	106089	40				Granos Picados
1	106089	0001 00106089	18/12/2015	1718	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16	8,3	3	78,98			1	106089	42				Granos Quebrados y/o Chuzos
1	106089	0001 00106089	18/12/2015	1718	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16	8,3	3	78,98			1	106089	52				Materias Extranas
1	106089	0001 00106089	18/12/2015	1718	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16	8,3	3	78,98			1	106089	58				Olores Comercialmente Objetables
1	106089	0001 00106089	18/12/2015	1718	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16	8,3	3	78,98			1	106089	60				Otro Tipo
1	106089	0001 00106089	18/12/2015	1718	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16	8,3	3	78,98			1	106089	61	67,85		10,3	Peso Hectolítrico
1	106089	0001 00106089	18/12/2015	1718	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16	8,3	3	78,98			1	106089	65	8,3		7,8	Proteína
1	106089	0001 00106089	18/12/2015	1718	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16	8,3	3	78,98			1	106089	66				Punta Negra por Carbón
1	106089	0001 00106089	18/12/2015	1718	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16	8,3	3	78,98			1	106089	67				Punta Sombreada por Tierra
1	106089	0001 00106089	18/12/2015	1718	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16	8,3	3	78,98			1	106089	70				Revolcado en Tierra
1	106089	0001 00106089	18/12/2015	1718	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16	8,3	3	78,98			1	106089	74				Total Danados
1	106089	0001 00106089	18/12/2015	1718	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16	8,3	3	78,98			1	106089	75				Trébol de Olor
1	106089	0001 00106089	18/12/2015	1718	523		LOS ALMENDROS 	TRIG	1516	TRIGO COSECHA 15/16	8,3	3	78,98			1	106089	84				Aptitud Panadera
1	106099	0001 00106099	29/12/2015	1731	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106099	3				Brotados
1	106099	0001 00106099	29/12/2015	1731	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106099	4				Calcinados
1	106099	0001 00106099	29/12/2015	1731	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106099	21				Gluten Humedo
1	106099	0001 00106099	29/12/2015	1731	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106099	24				Granos Ardidos y Danados por Calor
1	106099	0001 00106099	29/12/2015	1731	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106099	26				Granos con Carbón
1	106099	0001 00106099	29/12/2015	1731	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106099	29				Granos Danados
1	106099	0001 00106099	29/12/2015	1731	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106099	37				Granos Panza Blanca
1	106099	0001 00106099	29/12/2015	1731	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106099	40				Granos Picados
1	106099	0001 00106099	29/12/2015	1731	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106099	42				Granos Quebrados y/o Chuzos
1	106099	0001 00106099	29/12/2015	1731	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106099	52	0,2			Materias Extranas
1	106099	0001 00106099	29/12/2015	1731	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106099	58				Olores Comercialmente Objetables
1	106099	0001 00106099	29/12/2015	1731	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106099	60				Otro Tipo
1	106099	0001 00106099	29/12/2015	1731	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106099	61	76			Peso Hectolítrico
1	106099	0001 00106099	29/12/2015	1731	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106099	65	9,5		3,5	Proteína
1	106099	0001 00106099	29/12/2015	1731	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106099	66				Punta Negra por Carbón
1	106099	0001 00106099	29/12/2015	1731	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106099	67				Punta Sombreada por Tierra
1	106099	0001 00106099	29/12/2015	1731	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106099	70				Revolcado en Tierra
1	106099	0001 00106099	29/12/2015	1731	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106099	74				Total Danados
1	106099	0001 00106099	29/12/2015	1731	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106099	75				Trébol de Olor
1	106099	0001 00106099	29/12/2015	1731	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106099	84				Aptitud Panadera
1	106100	0001 00106100	29/12/2015	1739	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106100	3				Brotados
1	106100	0001 00106100	29/12/2015	1739	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106100	4				Calcinados
1	106100	0001 00106100	29/12/2015	1739	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106100	21				Gluten Humedo
1	106100	0001 00106100	29/12/2015	1739	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106100	24				Granos Ardidos y Danados por Calor
1	106100	0001 00106100	29/12/2015	1739	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106100	26				Granos con Carbón
1	106100	0001 00106100	29/12/2015	1739	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106100	29				Granos Danados
1	106100	0001 00106100	29/12/2015	1739	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106100	37				Granos Panza Blanca
1	106100	0001 00106100	29/12/2015	1739	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106100	40				Granos Picados
1	106100	0001 00106100	29/12/2015	1739	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106100	42				Granos Quebrados y/o Chuzos
1	106100	0001 00106100	29/12/2015	1739	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106100	52	0,2			Materias Extranas
1	106100	0001 00106100	29/12/2015	1739	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106100	58				Olores Comercialmente Objetables
1	106100	0001 00106100	29/12/2015	1739	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106100	60				Otro Tipo
1	106100	0001 00106100	29/12/2015	1739	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106100	61	76			Peso Hectolítrico
1	106100	0001 00106100	29/12/2015	1739	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106100	65	9,5		3,5	Proteína
1	106100	0001 00106100	29/12/2015	1739	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106100	66				Punta Negra por Carbón
1	106100	0001 00106100	29/12/2015	1739	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106100	67				Punta Sombreada por Tierra
1	106100	0001 00106100	29/12/2015	1739	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106100	70				Revolcado en Tierra
1	106100	0001 00106100	29/12/2015	1739	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106100	74				Total Danados
1	106100	0001 00106100	29/12/2015	1739	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106100	75				Trébol de Olor
1	106100	0001 00106100	29/12/2015	1739	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106100	84				Aptitud Panadera
1	106101	0001 00106101	29/12/2015	1749	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106101	3				Brotados
1	106101	0001 00106101	29/12/2015	1749	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106101	4				Calcinados
1	106101	0001 00106101	29/12/2015	1749	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106101	21				Gluten Humedo
1	106101	0001 00106101	29/12/2015	1749	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106101	24				Granos Ardidos y Danados por Calor
1	106101	0001 00106101	29/12/2015	1749	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106101	26				Granos con Carbón
1	106101	0001 00106101	29/12/2015	1749	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106101	29				Granos Danados
1	106101	0001 00106101	29/12/2015	1749	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106101	37				Granos Panza Blanca
1	106101	0001 00106101	29/12/2015	1749	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106101	40				Granos Picados
1	106101	0001 00106101	29/12/2015	1749	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106101	42				Granos Quebrados y/o Chuzos
1	106101	0001 00106101	29/12/2015	1749	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106101	52	0,3			Materias Extranas
1	106101	0001 00106101	29/12/2015	1749	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106101	58				Olores Comercialmente Objetables
1	106101	0001 00106101	29/12/2015	1749	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106101	60				Otro Tipo
1	106101	0001 00106101	29/12/2015	1749	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106101	61	76			Peso Hectolítrico
1	106101	0001 00106101	29/12/2015	1749	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106101	65	9,5		3,5	Proteína
1	106101	0001 00106101	29/12/2015	1749	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106101	66				Punta Negra por Carbón
1	106101	0001 00106101	29/12/2015	1749	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106101	67				Punta Sombreada por Tierra
1	106101	0001 00106101	29/12/2015	1749	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106101	70				Revolcado en Tierra
1	106101	0001 00106101	29/12/2015	1749	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106101	74				Total Danados
1	106101	0001 00106101	29/12/2015	1749	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106101	75				Trébol de Olor
1	106101	0001 00106101	29/12/2015	1749	5123		SAN AURELIANO	TRIG	1516	TRIGO COSECHA 15/16	9,5	2	96,5			1	106101	84				Aptitud Panadera
1	106106	0001 00106106	20/12/2015	1654	5605		PLANTA TUCCI 	CECE	1516	CEBADA CERVECERA COSECHA 15/16		2	102,33	150		1	106106	5	92,09			Calibre
1	106106	0001 00106106	20/12/2015	1654	5605		PLANTA TUCCI 	CECE	1516	CEBADA CERVECERA COSECHA 15/16		2	102,33	150		1	106106	6				Capacidad Germinativa
1	106106	0001 00106106	20/12/2015	1654	5605		PLANTA TUCCI 	CECE	1516	CEBADA CERVECERA COSECHA 15/16		2	102,33	150		1	106106	7				Carbón
1	106106	0001 00106106	20/12/2015	1654	5605		PLANTA TUCCI 	CECE	1516	CEBADA CERVECERA COSECHA 15/16		2	102,33	150		1	106106	29				Granos Danados
1	106106	0001 00106106	20/12/2015	1654	5605		PLANTA TUCCI 	CECE	1516	CEBADA CERVECERA COSECHA 15/16		2	102,33	150		1	106106	40				Granos Picados
1	106106	0001 00106106	20/12/2015	1654	5605		PLANTA TUCCI 	CECE	1516	CEBADA CERVECERA COSECHA 15/16		2	102,33	150		1	106106	45	0,17	1,33		Quebrados y/o Pelados
1	106106	0001 00106106	20/12/2015	1654	5605		PLANTA TUCCI 	CECE	1516	CEBADA CERVECERA COSECHA 15/16		2	102,33	150		1	106106	50				Humedad
1	106106	0001 00106106	20/12/2015	1654	5605		PLANTA TUCCI 	CECE	1516	CEBADA CERVECERA COSECHA 15/16		2	102,33	150		1	106106	51	3	1		Material Bajo Zaranda
1	106106	0001 00106106	20/12/2015	1654	5605		PLANTA TUCCI 	CECE	1516	CEBADA CERVECERA COSECHA 15/16		2	102,33	150		1	106106	52	0,2			Materias Extranas
1	106106	0001 00106106	20/12/2015	1654	5605		PLANTA TUCCI 	CECE	1516	CEBADA CERVECERA COSECHA 15/16		2	102,33	150		1	106106	65				Proteína
1	106258	0001 00106258	20/12/2015	1895	6		ALBA 	TRIG	1516	TRIGO COSECHA 15/16	9,1	3	67			1	106258	3				Brotados
1	106258	0001 00106258	20/12/2015	1895	6		ALBA 	TRIG	1516	TRIGO COSECHA 15/16	9,1	3	67			1	106258	4				Calcinados
1	106258	0001 00106258	20/12/2015	1895	6		ALBA 	TRIG	1516	TRIGO COSECHA 15/16	9,1	3	67			1	106258	21				Gluten Humedo
1	106258	0001 00106258	20/12/2015	1895	6		ALBA 	TRIG	1516	TRIGO COSECHA 15/16	9,1	3	67			1	106258	24				Granos Ardidos y Danados por Calor
1	106258	0001 00106258	20/12/2015	1895	6		ALBA 	TRIG	1516	TRIGO COSECHA 15/16	9,1	3	67			1	106258	26				Granos con Carbón
1	106258	0001 00106258	20/12/2015	1895	6		ALBA 	TRIG	1516	TRIGO COSECHA 15/16	9,1	3	67			1	106258	29	4		1	Granos Danados
1	106258	0001 00106258	20/12/2015	1895	6		ALBA 	TRIG	1516	TRIGO COSECHA 15/16	9,1	3	67			1	106258	37				Granos Panza Blanca
1	106258	0001 00106258	20/12/2015	1895	6		ALBA 	TRIG	1516	TRIGO COSECHA 15/16	9,1	3	67			1	106258	40				Granos Picados
1	106258	0001 00106258	20/12/2015	1895	6		ALBA 	TRIG	1516	TRIGO COSECHA 15/16	9,1	3	67			1	106258	42				Granos Quebrados y/o Chuzos
1	106258	0001 00106258	20/12/2015	1895	6		ALBA 	TRIG	1516	TRIGO COSECHA 15/16	9,1	3	67			1	106258	52	2,8		1,3	Materias Extranas
1	106258	0001 00106258	20/12/2015	1895	6		ALBA 	TRIG	1516	TRIGO COSECHA 15/16	9,1	3	67			1	106258	58				Olores Comercialmente Objetables
1	106258	0001 00106258	20/12/2015	1895	6		ALBA 	TRIG	1516	TRIGO COSECHA 15/16	9,1	3	67			1	106258	60				Otro Tipo
1	106258	0001 00106258	20/12/2015	1895	6		ALBA 	TRIG	1516	TRIGO COSECHA 15/16	9,1	3	67			1	106258	61	60		26	Peso Hectolítrico
1	106258	0001 00106258	20/12/2015	1895	6		ALBA 	TRIG	1516	TRIGO COSECHA 15/16	9,1	3	67			1	106258	65	9,1		4,7	Proteína
1	106258	0001 00106258	20/12/2015	1895	6		ALBA 	TRIG	1516	TRIGO COSECHA 15/16	9,1	3	67			1	106258	66				Punta Negra por Carbón
1	106258	0001 00106258	20/12/2015	1895	6		ALBA 	TRIG	1516	TRIGO COSECHA 15/16	9,1	3	67			1	106258	67				Punta Sombreada por Tierra
1	106258	0001 00106258	20/12/2015	1895	6		ALBA 	TRIG	1516	TRIGO COSECHA 15/16	9,1	3	67			1	106258	70				Revolcado en Tierra
1	106258	0001 00106258	20/12/2015	1895	6		ALBA 	TRIG	1516	TRIGO COSECHA 15/16	9,1	3	67			1	106258	74				Total Danados
1	106258	0001 00106258	20/12/2015	1895	6		ALBA 	TRIG	1516	TRIGO COSECHA 15/16	9,1	3	67			1	106258	75				Trébol de Olor
1	106258	0001 00106258	20/12/2015	1895	6		ALBA 	TRIG	1516	TRIGO COSECHA 15/16	9,1	3	67			1	106258	84				Aptitud Panadera
1	106259	0001 00106259	23/12/2015	1741	180		LA ESTRELLA 	TRIG	1516	TRIGO COSECHA 15/16		3	99,53			1	106259	3				Brotados
1	106259	0001 00106259	23/12/2015	1741	180		LA ESTRELLA 	TRIG	1516	TRIGO COSECHA 15/16		3	99,53			1	106259	4				Calcinados
1	106259	0001 00106259	23/12/2015	1741	180		LA ESTRELLA 	TRIG	1516	TRIGO COSECHA 15/16		3	99,53			1	106259	21				Gluten Humedo
1	106259	0001 00106259	23/12/2015	1741	180		LA ESTRELLA 	TRIG	1516	TRIGO COSECHA 15/16		3	99,53			1	106259	24				Granos Ardidos y Danados por Calor
1	106259	0001 00106259	23/12/2015	1741	180		LA ESTRELLA 	TRIG	1516	TRIGO COSECHA 15/16		3	99,53			1	106259	26				Granos con Carbón
1	106259	0001 00106259	23/12/2015	1741	180		LA ESTRELLA 	TRIG	1516	TRIGO COSECHA 15/16		3	99,53			1	106259	29	2,46			Granos Danados
1	106259	0001 00106259	23/12/2015	1741	180		LA ESTRELLA 	TRIG	1516	TRIGO COSECHA 15/16		3	99,53			1	106259	37				Granos Panza Blanca
1	106259	0001 00106259	23/12/2015	1741	180		LA ESTRELLA 	TRIG	1516	TRIGO COSECHA 15/16		3	99,53			1	106259	40				Granos Picados
1	106259	0001 00106259	23/12/2015	1741	180		LA ESTRELLA 	TRIG	1516	TRIGO COSECHA 15/16		3	99,53			1	106259	42	0,73			Granos Quebrados y/o Chuzos
1	106259	0001 00106259	23/12/2015	1741	180		LA ESTRELLA 	TRIG	1516	TRIGO COSECHA 15/16		3	99,53			1	106259	52	1,97		0,47	Materias Extranas
1	106259	0001 00106259	23/12/2015	1741	180		LA ESTRELLA 	TRIG	1516	TRIGO COSECHA 15/16		3	99,53			1	106259	58				Olores Comercialmente Objetables
1	106259	0001 00106259	23/12/2015	1741	180		LA ESTRELLA 	TRIG	1516	TRIGO COSECHA 15/16		3	99,53			1	106259	60				Otro Tipo
1	106259	0001 00106259	23/12/2015	1741	180		LA ESTRELLA 	TRIG	1516	TRIGO COSECHA 15/16		3	99,53			1	106259	61	73,79			Peso Hectolítrico
1	106259	0001 00106259	23/12/2015	1741	180		LA ESTRELLA 	TRIG	1516	TRIGO COSECHA 15/16		3	99,53			1	106259	65	11,4			Proteína
